mask_name,target_area_frac,target_perimeter,target_components,target_compactness,target_edge_density,shift_target_printed,iou_target_pixelILT,xor_target_pixelILT,iou_target_printed,xor_target_printed,comp_delta_target_printed,iou_pixelILT_litho_t0.30,xor_pixelILT_litho_t0.30,iou_pixelILT_litho_t0.40,xor_pixelILT_litho_t0.40,iou_pixelILT_litho_t0.50,xor_pixelILT_litho_t0.50,iou_litho_resist_t0.30,xor_litho_resist_t0.30,iou_litho_resist_t0.40,xor_litho_resist_t0.40,iou_litho_resist_t0.50,xor_litho_resist_t0.50,iou_resist_printed_t0.30,xor_resist_printed_t0.30,comp_delta_resist_printed_t0.30,iou_resist_printed_t0.40,xor_resist_printed_t0.40,comp_delta_resist_printed_t0.40,iou_resist_printed_t0.50,xor_resist_printed_t0.50,comp_delta_resist_printed_t0.50,iou_resist_printed_mean,iou_resist_printed_std
CLKGATETST_X2__0_0.png,0.030930280685424805,3474.0,3.0,93.0284665955475,0.0008282661437988281,2.312506706259525,0.3250076384626094,0.6749923615373631,0.897141013810989,0.10285898618893592,0,0.11666434913886957,0.883335650861102,0.008693673837928287,0.9913063261620433,0.0,0.9999999999999716,0.2990556063549906,0.7009443936449379,0.023336946730382817,0.9766630532695408,0.0,0.9999999999999188,0.8797862612869413,0.12021373871298717,0,0.9401651984059621,0.05983480159396157,0,0.9999999999999188,0.0,0,0.9399838198976074,0.04907722090379936
CLKGATETST_X2__0_1.png,0.009180068969726562,1120.0,2.0,32.57843340866979,0.00026702880859375,0.5023991769265423,0.2495730733211969,0.7504269266787341,0.8765753354760762,0.12342466452366871,0,0.1265633306286809,0.8734366693712491,0.013569849752384266,0.9864301502475457,0.0,0.99999999999993,0.45259892941106294,0.5474010705886869,0.052026066668440556,0.9479739333312913,0.0,0.9999999999997148,0.8768322577415387,0.12316774225821123,0,0.9400627530904718,0.059937246909260125,0,0.9999999999997148,0.0,0,0.9389650036105751,0.050289011216398505
CLKGATETST_X2__1_0.png,0.04462695121765137,4660.0,2.0,116.01515127169172,0.0011110305786132812,6.664255342637553,0.44684860127896925,0.5531513987210044,0.9149727253344505,0.08502727466549741,1,0.15569240573085621,0.8443075942691163,0.023217846220032506,0.9767821537799399,0.0,0.9999999999999724,0.2820883573109351,0.7179116426890163,0.04365659645520033,0.9563434035447478,0.0,0.9999999999999447,0.8786045270384589,0.12139547296149245,0,0.9389668440101978,0.061033155989750315,0,0.9999999999999447,0.0,0,0.9391904570162005,0.04955974654204793
CLKGATETST_X2__2_0.png,0.04462695121765137,4660.0,2.0,116.01515127169172,0.0011110305786132812,0.947463596859932,0.426973120177507,0.5730268798224678,0.920750536881493,0.07924946311845465,0,0.1435309495499856,0.8564690504499881,0.019874316795605845,0.9801256832043678,0.0,0.9999999999999736,0.2797441553146094,0.7202558446853414,0.03934431370908942,0.9606556862908583,0.0,0.9999999999999445,0.8863190886269527,0.11368091137299807,0,0.9430717522776555,0.05692824772229213,0,0.9999999999999445,0.0,0,0.9431302803015176,0.04641005617891941
CLKGATETST_X2__3_0.png,0.03434157371520996,3784.0,2.0,99.408188059488,0.0009021759033203125,4.049026237869019,0.34043755570909917,0.6595624442908752,0.919155100069983,0.08084489992994887,0,0.09635489653786306,0.9036451034621105,0.006193884465525839,0.9938061155344476,0.0,0.9999999999999735,0.23614136702630537,0.7638586329736304,0.015963216383443554,0.9840367836164882,0.0,0.9999999999999275,0.8852546195442678,0.11474538045566808,0,0.9425597085689084,0.05744029143102339,0,0.9999999999999275,0.0,0,0.9426047760377013,0.04684461624908518
CLKGATETST_X4__0_0.png,0.013233184814453125,1370.0,2.0,33.81558085842794,0.0003266334533691406,4.9228204853536095,0.34723310972519456,0.652766890274736,0.8954156009084917,0.10458439909132942,0,0.2081002364611419,0.7918997635387859,0.04767088917887775,0.9523291108210501,0.0,0.9999999999999278,0.5087740935197667,0.49122590648005726,0.12401297897478779,0.8759870210250247,0.0,0.9999999999998019,0.8890905246835884,0.11090947531623545,0,0.9464711067762728,0.053528893223539674,0,0.9999999999998019,0.0,0,0.9451872104865543,0.045287704151653264
CLKGATETST_X4__0_1.png,0.013233184814453125,1370.0,2.0,33.81558085842794,0.0003266334533691406,4.063416271772562,0.40303272146844316,0.5969672785314762,0.8973326893144963,0.10266731068532485,0,0.24276437847864374,0.757235621521272,0.055298722772439614,0.9447012772274761,0.0,0.9999999999999156,0.5070172353147192,0.49298276468510505,0.12278269990819436,0.8772173000916184,0.0,0.9999999999998023,0.8891136123811311,0.11088638761869313,0,0.9469533781630459,0.05304662183676681,0,0.9999999999998023,0.0,0,0.9453556635146598,0.04528327328313624
CLKGATETST_X4__2_0.png,0.041674137115478516,5194.0,2.0,154.33959975654577,0.0012383460998535156,1.652134090041445,0.3859542224345525,0.6140457775654243,0.9150671998222306,0.08493280017771382,0,0.013427390843721862,0.9865726091562547,0.0,0.9999999999999765,0.0,0.9999999999999765,0.02891117753870441,0.971088822461245,0.0,0.9999999999999454,0.0,0.9999999999999412,0.8600164888800782,0.13998351111987112,0,0.928512920207022,0.07148707979292329,0,0.9999999999999412,0.0,0,0.9295098030290138,0.057152376316194034
CLKGATETST_X4__4_0.png,0.05694842338562012,6418.0,2.0,172.44786254580129,0.0015301704406738281,2.996514659032,0.4300926080377962,0.5699073919621842,0.9287794806247852,0.07122051937517375,0,0.12240671097389269,0.8775932890260869,0.0,0.9999999999999796,0.0,0.9999999999999796,0.22993015863311772,0.7700698413668441,0.0,0.9999999999999593,0.0,0.9999999999999568,0.8862288718402938,0.11377112815966799,0,0.9429072003186569,0.057092799681302375,0,0.9999999999999568,0.0,0,0.9430453573863025,0.04644697131290065
CLKGATETST_X8__0_0.png,0.012503623962402344,1300.0,2.0,32.224849362515734,0.00030994415283203125,3.2611160434898654,0.32913901757019537,0.670860982429735,0.8956735253248386,0.10432647467497111,0,0.18198110016336325,0.8180188998365647,0.03291234194790625,0.9670876580520216,0.0,0.9999999999999278,0.47853001683177887,0.5214699831680342,0.09122351059574346,0.9087764894040566,0.0,0.999999999999788,0.881784178043598,0.11821582195621504,0,0.942602958816285,0.057397041183515116,0,0.999999999999788,0.0,0,0.9414623789532236,0.048268145686449125
CLKGATETST_X8__0_1.png,0.012503623962402344,1300.0,2.0,32.224849362515734,0.00030994415283203125,3.528742296014858,0.3398631375815983,0.6601368624183304,0.9017950422640514,0.09820495773575873,0,0.18670648639899762,0.8132935136009287,0.029981505633043023,0.9700184943668833,0.0,0.9999999999999263,0.4734798765043217,0.5265201234954935,0.0803991306065836,0.9196008693932188,0.0,0.9999999999997903,0.8814035606661217,0.11859643933369349,0,0.9420272673382846,0.05797273266151789,0,0.9999999999997903,0.0,0,0.9411436093347322,0.048420825369920914
CLKGATETST_X8__2_0.png,0.04737234115600586,5542.0,2.0,154.57821574806195,0.0013213157653808594,5.170922428959234,0.41124162113818785,0.5887583788617899,0.9110869330823599,0.08891306691759103,0,0.05839442615196971,0.9416055738480075,0.016173323701199924,0.9838266762987773,0.0,0.9999999999999771,0.12070395157160628,0.8792960484283484,0.03460955139740101,0.9653904486025502,0.0,0.9999999999999476,0.8665636596781621,0.1334363403217926,0,0.9326486523390374,0.06735134766091382,0,0.9999999999999476,0.0,0,0.9330707706723823,0.05447597554600469
CLKGATE_X1__0_0.png,0.08477997779846191,9640.0,4.0,261.33697794877475,0.0022983551025390625,0.6578711187278621,0.5295897395618478,0.4704102604381358,0.9011908067756497,0.09880919322432309,0,0.10890502500792074,0.891094974992062,0.027261143417544455,0.9727388565824383,0.0,0.9999999999999827,0.16401932563181973,0.8359806743681549,0.043020391703812326,0.9569796082961604,0.0,0.9999999999999708,0.869250180702244,0.1307498192977306,0,0.9338686473466553,0.06613135265331743,0,0.9999999999999708,0.0,0,0.9343729426829567,0.05337958128308809
CLKGATE_X1__1_0.png,0.0602414608001709,6748.0,3.0,180.21658203679797,0.0016088485717773438,1.4303400261029977,0.41771875330009106,0.5822812466998907,0.9041675505756309,0.09583244942433047,0,0.08898880072270375,0.9110111992772773,0.02509995684221886,0.9749000431577621,0.0,0.999999999999981,0.1721635195218918,0.8278364804780721,0.05111130898686982,0.9488886910130914,0.0,0.9999999999999585,0.8676867135887938,0.13231328641117016,0,0.9330775574043673,0.06692244259559398,0,0.9999999999999585,0.0,0,0.9335880903310398,0.054017879281663995
CLKGATE_X1__2_0.png,0.06097102165222168,6568.0,3.0,168.68750366530188,0.0015659332275390625,3.704761713258037,0.4658146850859521,0.5341853149140281,0.9197901680491858,0.08020983195077595,0,0.13126375674067153,0.8687362432593079,0.03532456472173744,0.9646754352782418,0.0,0.9999999999999793,0.2350541728091058,0.7649458271908584,0.06543612624244351,0.9345638737575183,0.0,0.9999999999999593,0.8802544762340637,0.11974552376590047,0,0.9397513961998556,0.06024860380010618,0,0.9999918702491362,8.12975082313694e-06,0,0.9399992475610185,0.048882900582944804
CLKGATE_X2__0_0.png,0.03195500373840332,3764.0,2.0,105.70619791160341,0.0008974075317382812,1.7531243935850949,0.3386782131349169,0.6613217868650558,0.9092465379207193,0.0907534620792078,0,0.06660240315638263,0.9333975968435894,0.00753739253327031,0.9924626074667016,0.0,0.9999999999999719,0.16435524280217376,0.8356447571977578,0.019686827110400058,0.9803131728895266,0.0,0.999999999999922,0.876600084881448,0.12339991511848339,0,0.9379000717748217,0.06209992822510494,0,0.999999999999922,0.0,0,0.9381667188853973,0.050378157226605165
CLKGATE_X2__1_0.png,0.052858829498291016,6316.0,3.0,179.93133248455192,0.0015058517456054688,1.8034670052868174,0.45952375052654015,0.5404762494734373,0.9000021834537478,0.09999781654620843,0,0.09456347137235241,0.9054365286276241,0.003800889689734693,0.9961991103102418,0.0,0.9999999999999765,0.17174987500306665,0.8282501249968923,0.00711468699768961,0.9928853130022665,0.0,0.999999999999953,0.8745071842495318,0.12549281575042723,0,0.9371404228407392,0.0628595771592169,0,0.999999999999953,0.0,0,0.9372158690300747,0.051232255271706245
CLKGATE_X2__2_0.png,0.023476839065551758,3044.0,2.0,94.10003148103362,0.0007257461547851562,2.3349820708208293,0.3320682846219442,0.6679317153780208,0.9062250165321806,0.09377498346772074,0,0.03303673622701432,0.9669632637729502,0.0,0.9999999999999645,0.0,0.9999999999999645,0.08727029307118739,0.9127297069287209,0.0,0.9999999999999014,0.0,0.9999999999998944,0.8680629424493941,0.13193705755051427,0,0.9330915112564628,0.06690848874343858,0,0.9999999999998944,0.0,0,0.9337181512352504,0.05386490073643053
CLKGATE_X4__0_0.png,0.03342127799987793,3864.0,2.0,106.5102190762774,0.0009212493896484375,1.9891520731766819,0.3558086121769648,0.6441913878230077,0.9130937375959476,0.08690626240398272,0,0.08248268757835282,0.9175173124216188,0.0024296066135195437,0.997570393386452,0.0,0.9999999999999716,0.19482907548946476,0.8051709245104697,0.005986225395006636,0.9940137746049235,0.0,0.9999999999999256,0.8804509998952412,0.11954900010469324,0,0.9398234168284223,0.060176583171507786,0,0.9999999999999256,0.0,0,0.9400914722411965,0.04880604297820571
CLKGATE_X4__1_0.png,0.04260516166687012,5294.0,2.0,156.83599796217754,0.0012621879577636719,1.6069753409984446,0.3399669388658595,0.6600330611341197,0.885162416596112,0.11483758340383443,0,0.04216615882891815,0.9578338411710605,0.0,0.9999999999999787,0.0,0.9999999999999787,0.10001391221392512,0.8999860877860252,0.0,0.9999999999999463,0.0,0.9999999999999423,0.8612654152298564,0.13873458477009376,0,0.9294519482886625,0.0705480517112838,0,0.9999999999999423,0.0,0,0.9302391211728205,0.056640892081570644
CLKGATE_X4__2_0.png,0.03595447540283203,4212.0,2.0,117.64239675262166,0.0010042190551757812,1.2436374431674695,0.33998518020191143,0.6600148197980641,0.9064481381863099,0.09355186181362554,0,0.071510148470214,0.9284898515297609,0.004557064829135021,0.9954429351708399,0.0,0.9999999999999749,0.17439529519737137,0.8256047048025682,0.011764020732629835,0.9882359792673053,0.0,0.9999999999999308,0.8740958108417639,0.12590418915817567,0,0.9367602999889388,0.06323970001099637,0,0.9999999999999308,0.0,0,0.9369520369435445,0.051400348793814554
CLKGATE_X8__0_0.png,0.038971662521362305,4070.0,2.0,101.33978551134327,0.0009703636169433594,3.387969387905585,0.374768576400719,0.6252314235992558,0.9137451607876431,0.08625483921229692,0,0.13142680831814235,0.8685731916818314,0.020543072193474506,0.9794569278064992,0.0,0.9999999999999737,0.29536782879074386,0.7046321712091991,0.047810260975946615,0.9521897390239927,0.0,0.9999999999999357,0.8877094272143824,0.11229057278556064,0,0.9440921561857814,0.05590784381415799,0,0.9999999999999357,0.0,0,0.9439338611333664,0.045842571023882936
DFFRS_X1__0_0.png,0.05668234825134277,7206.0,4.0,218.41415309717462,0.0017180442810058594,6.8141764257910555,0.5138713560167808,0.4861286439831966,0.891111428163753,0.10888857183620614,0,0.0208366073492022,0.9791633926507747,0.0,0.9999999999999769,0.0,0.9999999999999769,0.03390791731960175,0.966092082680361,0.0,0.9999999999999593,0.0,0.9999999999999557,0.8438735915229891,0.1561264084769735,0,0.9201923585484855,0.07980764145147382,0,0.9999999999999557,0.0,0,0.9213553166904768,0.06374364391691234
DFFRS_X1__1_0.png,0.007965326309204102,1030.0,2.0,31.75491633895792,0.0002455711364746094,7.068905268631783,0.2329035417006526,0.7670964582992763,0.8341769890421529,0.1658230109575495,0,0.08452039078477018,0.9154796092151585,0.004289796412817777,0.9957102035871109,0.0,0.9999999999999286,0.3621237100811009,0.6378762899185938,0.019890963158757675,0.9801090368409119,0.0,0.9999999999996453,0.8606582402146727,0.13934175978502186,0,0.9314389558893337,0.06856104411033584,0,0.9999999999996453,0.0,0,0.9306990653678838,0.056888441025578274
DFFRS_X1__1_1.png,0.007965326309204102,1030.0,2.0,31.75491633895792,0.0002455711364746094,7.189630707537994,0.22755757046401393,0.7724424295359167,0.8432884707000825,0.15671152929961985,0,0.08332637322864755,0.9166736267712827,0.004844232857261836,0.9951557671426685,0.0,0.9999999999999303,0.36197617463857956,0.6380238253611181,0.022744354759640945,0.9772556452400323,0.0,0.9999999999996491,0.8615831166472573,0.13841688335244048,0,0.931211398320012,0.0687886016796612,0,0.9999999999996491,0.0,0,0.9309315049889727,0.05650880258540834
DFFRS_X1__2_0.png,0.0643148422241211,6072.0,3.0,136.67604798359747,0.0014476776123046875,3.2685230847718674,0.5253815672969754,0.4746184327030027,0.9338641301758762,0.06613586982408715,0,0.2482357270257733,0.7517642729742032,0.056407320775432174,0.9435926792245444,0.0,0.9999999999999765,0.3699965205288667,0.6300034794710985,0.08849651984113513,0.911503480158828,0.0,0.9999999999999613,0.8978427279053272,0.10215727209463805,0,0.9497833872564367,0.05021661274352645,0,0.9999999999999613,0.0,0,0.9492087050539083,0.04170751135530788
DFFRS_X1__2_1.png,0.017449617385864258,2186.0,2.0,65.29117763509147,0.0005211830139160156,7.42995912082188,0.2559858167904934,0.7440141832094701,0.8986827428691642,0.10131725713070308,0,0.06340984257906683,0.9365901574208964,0.0,0.9999999999999631,0.0,0.9999999999999631,0.21571155025465683,0.784288449745218,0.0,0.9999999999998658,0.0,0.9999999999998568,0.8735216449944466,0.12647835500542828,0,0.936822184043684,0.0631778159561818,0,0.9999999999998568,0.0,0,0.9367812763459957,0.051634580313961675
DFFRS_X1__6_0.png,0.024199247360229492,2506.0,2.0,61.87288544653767,0.0005974769592285156,8.226394164125862,0.3657021687356941,0.6342978312642663,0.913997130669968,0.08600286932993578,0,0.14855430024527763,0.8514456997546814,0.0644479726929946,0.9355520273069643,0.014170430815558174,0.9858295691844008,0.33690672530691435,0.6630932746929941,0.15305705729063893,0.8469429427092638,0.03583359888160975,0.9641664011182874,0.8913597214585953,0.10864027854131313,0,0.9459278129982356,0.05407218700166718,0,0.9999999999998972,0.0,0,0.945762511485576,0.04435236201019798
DFFRS_X1__6_1.png,0.024199247360229492,2506.0,2.0,61.87288544653767,0.0005974769592285156,5.637718193081777,0.31029609735513897,0.6897039026448275,0.9172390636990678,0.08276093630083627,0,0.13763003789183129,0.8623699621081342,0.05665006781029486,0.9433499321896706,0.015584290096935403,0.9844157099030301,0.3679077208354966,0.6320922791644126,0.15814724186430337,0.8418527581356003,0.04591577363401123,0.9540842263658871,0.8940134891922034,0.10598651080770576,0,0.9475154621297328,0.05248453787017086,0,0.9999999999998983,0.0,0,0.9471763171072781,0.04326947640702471
DFFRS_X2__0_0.png,0.06513190269470215,7782.0,4.0,221.681158782861,0.0018553733825683594,2.659111623202356,0.47641755278205034,0.5235824472179311,0.8989107342063246,0.10108926579363987,0,0.04111698372416873,0.9588830162758122,0.006963969443456107,0.9930360305565248,0.0,0.9999999999999809,0.07462881896049434,0.9253711810394729,0.012927381868335966,0.9870726181316285,0.0,0.9999999999999617,0.8549465721782435,0.14505342782172365,0,0.9265131879859406,0.07348681201402392,0,0.9999999999999617,0.0,0,0.9271532533880485,0.059219543471711156
DFFRS_X2__1_0.png,0.015534400939941406,2180.0,3.0,72.93879304940545,0.0005197525024414062,21.33842921542855,0.2655760043341816,0.7344239956657773,0.8892323152347987,0.11076768476504907,0,0.018808029803366086,0.9811919701965928,0.0,0.9999999999999588,0.0,0.9999999999999588,0.0657646906586439,0.9342353093412123,0.0,0.9999999999998435,0.0,0.9999999999998304,0.8472200255926088,0.15277997440724753,0,0.9228660924039276,0.07713390759591587,0,0.9999999999998304,0.0,0,0.9233620393321221,0.06237314923097657
DFFRS_X2__1_1.png,0.005279541015625,900.0,2.0,36.578757223781665,0.00021457672119140625,0.9639474204731201,0.21922210869843378,0.780777891301467,0.8287155921967704,0.17128440780277907,0,0.0,0.9999999999999007,0.0,0.9999999999999007,0.0,0.9999999999999007,0.0,0.999999999999565,0.0,0.9999999999995131,0.0,0.9999999999994579,0.802366040361516,0.19763395963804903,0,0.8982374135743995,0.10176258642511356,0,0.9999999999994579,0.0,0,0.9002011513117911,0.08069567398553179
DFFRS_X2__2_0.png,0.005279541015625,900.0,2.0,36.578757223781665,0.00021457672119140625,6.679532881709446,0.20226444060639104,0.7977355593935176,0.825345827755098,0.17465417224445576,0,0.002750843073998341,0.9972491569259103,0.0,0.9999999999999086,0.0,0.9999999999999086,0.013001598203095762,0.9869984017964722,0.0,0.9999999999995189,0.0,0.999999999999467,0.8104185564334973,0.18958144356607076,0,0.9025833453596466,0.09741665463987231,0,0.999999999999467,0.0,0,0.9043339672642037,0.07740619890736046
DFFRS_X2__2_1.png,0.005279541015625,900.0,2.0,36.578757223781665,0.00021457672119140625,7.492010645688361,0.21876767095562358,0.7812323290442772,0.8396163283511757,0.16038367164837813,0,0.005570505118707805,0.9944294948811929,0.0,0.9999999999999007,0.0,0.9999999999999007,0.023760111812280816,0.9762398881872956,0.0,0.9999999999995287,0.0,0.9999999999994762,0.8085638050057987,0.1914361949937777,0,0.8997549250632011,0.10024507493632753,0,0.9999999999994762,0.0,0,0.9027729100228253,0.07818262962801356
DFFRS_X2__3_0.png,0.04494762420654297,5352.0,2.0,151.93770554331576,0.0012760162353515625,2.9922872891817343,0.4106170547421223,0.589382945257855,0.9186425546050515,0.08135744539489653,0,0.058572603144687596,0.9414273968552893,0.0,0.9999999999999769,0.0,0.9999999999999769,0.1218780786697685,0.8781219213301834,0.0,0.9999999999999484,0.0,0.9999999999999447,0.8703846985606425,0.12961530143930944,0,0.9342997162754225,0.06570028372452588,0,0.9999999999999447,0.0,0,0.9348948049453366,0.0529168983072773
DFFRS_X2__7_0.png,0.014711380004882812,1518.0,2.0,37.34480746730609,0.0003619194030761719,2.806892818533062,0.3028690306495741,0.6971309693503708,0.9064664943957725,0.09353350560406895,0,0.17775173912300546,0.8222482608769376,0.050706752139679206,0.9492932478602636,0.0,0.9999999999999428,0.49109223598667806,0.5089077640131686,0.14400220668167904,0.8559977933181587,0.0,0.9999999999998292,0.8977370293142252,0.10226297068562151,0,0.9500738264832714,0.04992617351656635,0,0.9999999999998292,0.0,0,0.9492702852657753,0.04175254924135245
DFFR_X1__0_0.png,0.010272026062011719,1180.0,2.0,32.31826199906419,0.00028133392333984375,4.638102594844482,0.26223141811235,0.7377685818875863,0.864427197961111,0.13557280203865735,0,0.12123906921594,0.8787609307839955,0.006837177231748291,0.9931628227681872,0.0,0.9999999999999355,0.4403098598140747,0.5596901401856913,0.026652934083594593,0.9733470659161543,0.0,0.9999999999997327,0.8751433452688163,0.12485665473094974,0,0.9393589228293461,0.06064107717040278,0,0.9999999999997327,0.0,0,0.9381674226992983,0.050979478302997844
DFFR_X1__1_0.png,0.01866912841796875,2314.0,2.0,68.38215161334821,0.0005517005920410156,6.098255487653944,0.29322944374001364,0.7067705562599463,0.8931206208369817,0.10687937916289475,0,0.06955084382588538,0.9304491561740738,0.0,0.9999999999999591,0.0,0.9999999999999591,0.19848119547617568,0.8015188045237078,0.0,0.9999999999998751,0.0,0.9999999999998666,0.8722992883514598,0.1277007116484238,0,0.936033795353022,0.06396620464685307,0,0.9999999999998666,0.0,0,0.9361110279014495,0.05213362582522779
DFFR_X1__1_1.png,0.01866912841796875,2314.0,2.0,68.38215161334821,0.0005517005920410156,3.8414501700824855,0.25688335487556285,0.7431166451244022,0.8940543065405216,0.10594569345935541,0,0.07686316437904869,0.9231368356209159,0.0,0.9999999999999646,0.0,0.9999999999999646,0.2515525791351611,0.748447420864723,0.0,0.9999999999998761,0.0,0.9999999999998681,0.8780530194187239,0.12194698058116027,0,0.9392452128647284,0.0607547871351477,0,0.9999999999998681,0.0,0,0.9390994107611069,0.049784753100419236
DFFR_X1__2_0.png,0.05166149139404297,6364.0,2.0,186.9104133199179,0.0015172958374023438,4.371788824537592,0.42479369803426903,0.5752063019657101,0.9083063261457404,0.09169367385421505,0,0.03553697468938451,0.9644630253105941,0.0,0.9999999999999786,0.0,0.9999999999999786,0.06881649208023334,0.9311835079197257,0.0,0.9999999999999559,0.0,0.9999999999999526,0.8643173139039134,0.1356826860960456,0,0.9313738880639677,0.06862611193598823,0,0.9999999999999526,0.0,0,0.9318970673226112,0.055393459986786533
DFFR_X2__0_0.png,0.009023904800415039,1110.0,2.0,32.5530397095682,0.0002646446228027344,5.976034815857296,0.25232633777258706,0.7476736622273444,0.853068962793045,0.1469310372066917,0,0.10300109619639819,0.8969989038035328,0.0024612711741709608,0.99753872882576,0.0,0.9999999999999309,0.39987152722006325,0.6001284727796692,0.010276042716096176,0.9897239572836161,0.0,0.9999999999996925,0.8705369091588057,0.12946309084092678,0,0.9362136956331321,0.06378630436658018,0,0.9999999999996925,0.0,0,0.9355835349305434,0.052854963812318474
DFFR_X2__1_0.png,0.018093347549438477,2284.0,2.0,68.7406079923475,0.0005445480346679688,12.62150642413176,0.284725735707132,0.7152742642928281,0.886599254379132,0.11340074562074035,0,0.05907566535143861,0.9409243346485208,0.0,0.9999999999999594,0.0,0.9999999999999594,0.1762890714812764,0.8237109285186026,0.0,0.99999999999987,0.0,0.9999999999998609,0.8697919817998149,0.1302080182000641,0,0.9348029652749468,0.06519703472492325,0,0.9999999999998609,0.0,0,0.9348649823582075,0.053157218923271
DFFR_X2__1_1.png,0.018093347549438477,2284.0,2.0,68.7406079923475,0.0005445480346679688,7.8862188290311,0.2507663282849154,0.7492336717150496,0.8890641898338458,0.11093581016602698,0,0.06612984790134749,0.9338701520986171,0.0,0.9999999999999646,0.0,0.9999999999999646,0.2257254599005087,0.7742745400993706,0.0,0.9999999999998708,0.0,0.9999999999998622,0.876128627299397,0.12387137270048237,0,0.9379579494202942,0.062042050579576645,0,0.9999999999998622,0.0,0,0.9380288589065179,0.050570300999636913
DFFR_X2__2_0.png,0.051238298416137695,6312.0,2.0,185.38704288705736,0.0015048980712890625,2.795173934670851,0.42016397998887384,0.579836020011105,0.8971804283812271,0.10281957161872798,0,0.041628984851909565,0.9583710151480687,0.0,0.9999999999999782,0.0,0.9999999999999782,0.08115204964615162,0.9188479503538068,0.0,0.9999999999999553,0.0,0.9999999999999519,0.8644437622891297,0.13555623771082875,0,0.9314179464716298,0.06858205352832547,0,0.9999999999999519,0.0,0,0.9319539029202372,0.055341899934644695
DFFR_X2__6_0.png,0.028760194778442383,3418.0,2.0,96.84838637394948,0.0008149147033691406,2.3640102247389327,0.3224503256657509,0.6775496743342216,0.933133093702223,0.06686690629769504,0,0.06537408721167078,0.9346259127883014,0.0,0.9999999999999722,0.0,0.9999999999999722,0.17962356168557647,0.8203764383143473,0.0,0.9999999999999184,0.0,0.9999999999999131,0.8757982168710755,0.12420178312884826,0,0.9378141523597381,0.06218584764018032,0,0.9999999999999131,0.0,0,0.9378707897435755,0.050705181450818454
DFFS_X1__0_0.png,0.030054807662963867,3626.0,2.0,104.29938362112742,0.0008645057678222656,7.421405802859974,0.4452461184652772,0.5547538815346856,0.9113044147645656,0.08869558523535748,0,0.06506637058780784,0.9349336294121541,0.01616326033878132,0.9838367396611806,0.0,0.9999999999999619,0.12208793632049436,0.8779120636794344,0.032477953201177426,0.9675220467987462,0.0,0.9999999999999182,0.869468412778518,0.1305315872214107,0,0.9340582921945213,0.06594170780540234,0,0.9999999999999182,0.0,0,0.9345089016576525,0.05329024990434113
DFFS_X1__1_0.png,0.05200004577636719,6400.0,2.0,187.8003154449813,0.00152587890625,0.9462404647531449,0.42631603198605056,0.5736839680139285,0.8807484921089939,0.11925150789096231,0,0.050937377243078105,0.9490626227569002,0.0,0.9999999999999784,0.0,0.9999999999999784,0.09807301154232194,0.9019269884576372,0.0,0.9999999999999559,0.0,0.9999999999999526,0.8628930149731306,0.13710698502682847,0,0.9299753055986772,0.07002469440127873,0,0.9999999999999526,0.0,0,0.9309561068572535,0.05597798861527576
DFFS_X1__3_0.png,0.024477481842041016,2994.0,3.0,87.31260592516206,0.0007138252258300781,13.657793268373274,0.33142233799839876,0.6685776620015668,0.8904688411660904,0.10953115883381552,0,0.09155380448165154,0.9084461955183133,0.0031275946018208605,0.9968724053981439,0.0,0.9999999999999648,0.23057723965799032,0.7694227603419211,0.008452257579934355,0.9915477424199706,0.0,0.9999999999998982,0.869302391446651,0.1306976085532605,0,0.9338270947621736,0.06617290523773128,0,0.9999999999998982,0.0,0,0.9343764954029076,0.053358489491254574
DFFS_X1__3_1.png,0.024477481842041016,2994.0,3.0,87.31260592516206,0.0007138252258300781,11.812003256690385,0.28081728554853164,0.7191827144514392,0.8886583808950803,0.11134161910482583,0,0.08095827802178959,0.9190417219781807,0.0011493809083969804,0.9988506190915732,0.0,0.9999999999999702,0.24118120188438635,0.7588187981155253,0.003672249371352311,0.9963277506285528,0.0,0.9999999999998985,0.8708668098532892,0.1291331901466224,0,0.9349433031265423,0.06505669687336291,0,0.9999999999998985,0.0,0,0.9352700376599099,0.05271891037032512
DFFS_X1__4_0.png,0.045899391174316406,5638.0,3.0,165.1137775552935,0.0013442039489746094,3.115608502067266,0.45975815069458686,0.5402418493053879,0.8929918502897283,0.10700814971022159,0,0.07259421634797886,0.9274057836519952,0.012348487394305985,0.9876515126056681,0.0,0.9999999999999741,0.13193017521574457,0.8680698247842087,0.024856490836523967,0.9751435091634257,0.0,0.999999999999946,0.8658002391003443,0.13419976089960892,0,0.931924882629061,0.06807511737088859,0,0.999999999999946,0.0,0,0.9325750405764506,0.054788751798126006
DFFS_X1__4_1.png,0.018121957778930664,2226.0,2.0,65.19064847498072,0.0005307197570800781,2.0932658526333383,0.2609838144769404,0.7390161855230231,0.9004839877541062,0.09951601224576676,0,0.07095904513959349,0.9290409548603694,0.007111611557850103,0.9928883884421128,0.0,0.9999999999999629,0.22821670428891194,0.7717832957109693,0.024450189106928262,0.9755498108929445,0.0,0.9999999999998642,0.8744089342995278,0.1255910657003534,0,0.9372445146254235,0.06275548537444921,0,0.9999999999998642,0.0,0,0.9372178163082717,0.05127234134525591
